Number,CraftType,RecipeLevelTable,ItemResult,AmountResult,ItemIngredient0,AmountIngredient0,ItemIngredient1,AmountIngredient1,ItemIngredient2,AmountIngredient2,ItemIngredient3,AmountIngredient3,ItemIngredient4,AmountIngredient4,ItemIngredient5,AmountIngredient5,ItemIngredient6,AmountIngredient6,ItemIngredient7,AmountIngredient7,ItemIngredient8,AmountIngredient8,ItemIngredient9,AmountIngredient9,IsSecondary,MaterialQualityFactor,DifficultyFactor,QualityFactor,DurabilityFactor,RequiredCraftsmanship,RequiredControl,QuickSynthCraftsmanship,QuickSynthControl,SecretRecipeBook,Quest,CanQuickSynth,CanHq,ExpRewarded,StatusRequired,ItemRequired,IsSpecializationRequired,IsExpert,PatchNumber
17003,7,320,19818,3,19876,1,12906,1,19845,1,19857,1,19867,1,20013,1,0,0,0,0,14,2,19,2,0,50,100,100,100,1320,1220,1500,0,55,0,1,1,1,0,0,0,0,0
17004,7,320,19836,3,19876,1,4864,1,12907,1,19855,1,19858,1,20013,1,0,0,0,0,14,2,19,2,0,50,100,100,100,1320,1220,1500,0,55,0,1,1,1,0,0,0,0,0
18984,6,320,19896,3,19872,1,19918,2,19911,2,20014,1,0,0,0,0,0,0,0,0,19,2,18,2,0,50,100,100,100,1320,1220,1500,0,54,0,1,1,1,0,0,0,0,0
18985,6,320,19897,3,19872,1,19918,2,19912,2,20014,1,0,0,0,0,0,0,0,0,19,2,18,2,0,50,100,100,100,1320,1220,1500,0,54,0,1,1,1,0,0,0,0,0
18986,6,320,19898,3,19872,1,19918,2,19913,2,20014,1,0,0,0,0,0,0,0,0,19,2,18,2,0,50,100,100,100,1320,1220,1500,0,54,0,1,1,1,0,0,0,0,0
18987,6,320,19899,3,19872,1,19918,2,19914,2,20014,1,0,0,0,0,0,0,0,0,19,2,18,2,0,50,100,100,100,1320,1220,1500,0,54,0,1,1,1,0,0,0,0,0
18988,6,320,19900,3,19872,1,19918,2,19915,2,20014,1,0,0,0,0,0,0,0,0,19,2,18,2,0,50,100,100,100,1320,1220,1500,0,54,0,1,1,1,0,0,0,0,0
17764,0,320,19929,1,19934,4,19935,2,0,0,0,0,0,0,0,0,0,0,0,0,16,2,15,2,0,50,100,100,100,1320,1220,1500,0,48,0,1,1,1,0,0,0,0,0
16134,3,320,19948,1,19958,4,19946,1,19960,2,0,0,0,0,0,0,0,0,0,0,16,2,14,2,1,50,100,100,100,1320,1220,1500,0,51,0,1,1,1,0,0,0,0,0
10758,1,320,19949,1,19959,4,19947,1,19961,2,0,0,0,0,0,0,0,0,0,0,14,2,17,2,0,50,100,100,100,1320,1220,1500,0,49,0,1,1,1,0,0,0,0,0
11872,2,320,19949,1,19959,4,19947,1,19961,2,0,0,0,0,0,0,0,0,0,0,15,2,17,2,0,50,100,100,100,1320,1220,1500,0,50,0,1,1,1,0,0,0,0,0
14629,5,320,19990,1,19991,4,19975,1,19992,2,0,0,0,0,0,0,0,0,0,0,18,2,16,2,1,50,100,100,100,1320,1220,1500,0,53,0,1,1,1,0,0,0,0,0
13285,4,320,19998,1,20004,3,19959,1,20005,2,0,0,0,0,0,0,0,0,0,0,17,2,16,2,0,50,100,100,100,1320,1220,1500,0,52,0,1,1,1,0,0,0,0,0
14625,5,300,20545,1,13754,1,19983,2,19984,1,19963,1,19123,1,0,0,0,0,0,0,7,50,6,50,0,50,50,100,100,1100,1080,0,0,45,0,0,0,1,0,0,0,0,0
14626,5,300,20546,1,13754,1,19983,2,19984,1,19946,1,19124,1,0,0,0,0,0,0,5,50,4,50,0,50,50,100,100,1100,1080,0,0,45,0,0,0,1,0,0,0,0,0
14477,5,160,20547,1,13754,1,12592,1,12596,1,12257,1,0,0,0,0,0,0,0,0,4,50,7,50,0,50,50,100,100,620,0,0,0,37,0,0,0,1,0,0,0,0,0
18905,6,150,17855,1,14183,1,12601,1,15832,1,0,0,0,0,0,0,0,0,0,0,13,6,12,5,0,50,100,50,100,0,0,0,0,38,0,0,0,1,0,0,0,0,0
18906,6,150,17856,1,14183,1,12601,1,15833,1,0,0,0,0,0,0,0,0,0,0,13,6,12,5,0,50,100,50,100,0,0,0,0,38,0,0,0,1,0,0,0,0,0
10807,1,320,19601,1,21084,3,19949,1,19928,1,20016,1,8155,3,0,0,0,0,0,0,14,2,17,2,0,50,100,100,100,1320,1220,1500,0,49,0,1,1,1,0,0,0,0,410
10808,1,320,19602,1,21084,3,19949,1,19928,1,20015,1,8155,3,0,0,0,0,0,0,14,2,17,2,0,50,100,100,100,1320,1220,1500,0,49,0,1,1,1,0,0,0,0,410
10809,1,320,19603,1,21084,3,19949,1,19997,1,20015,1,8155,3,0,0,0,0,0,0,14,2,17,2,0,50,100,100,100,1320,1220,1500,0,49,0,1,1,1,0,0,0,0,410
10810,1,320,19604,1,21084,3,19949,1,19946,1,20015,1,8155,3,0,0,0,0,0,0,14,2,17,2,0,50,100,100,100,1320,1220,1500,0,49,0,1,1,1,0,0,0,0,410
10811,1,320,19605,1,21084,3,19949,1,19997,1,20017,1,8155,3,0,0,0,0,0,0,14,2,17,2,0,50,100,100,100,1320,1220,1500,0,49,0,1,1,1,0,0,0,0,410
16155,3,320,19606,1,21084,3,19949,1,19928,1,20016,1,8155,3,0,0,0,0,0,0,16,2,14,2,0,50,100,100,100,1320,1220,1500,0,51,0,1,1,1,0,0,0,0,410
11873,2,320,19607,1,21084,3,19949,1,19946,1,20017,1,8155,3,0,0,0,0,0,0,15,2,17,2,0,50,100,100,100,1320,1220,1500,0,50,0,1,1,1,0,0,0,0,410
11874,2,320,19608,1,21084,3,19949,1,19946,1,20016,1,8155,3,0,0,0,0,0,0,15,2,17,2,0,50,100,100,100,1320,1220,1500,0,50,0,1,1,1,0,0,0,0,410
10812,1,320,19609,1,21084,3,19949,1,19946,1,20015,1,8155,3,0,0,0,0,0,0,14,2,17,2,0,50,100,100,100,1320,1220,1500,0,49,0,1,1,1,0,0,0,0,410
10813,1,320,19610,1,21084,3,19949,1,19946,1,20016,1,8155,3,0,0,0,0,0,0,14,2,17,2,0,50,100,100,100,1320,1220,1500,0,49,0,1,1,1,0,0,0,0,410
17777,0,320,19611,1,21084,3,19929,1,19997,1,20017,1,8155,3,0,0,0,0,0,0,16,2,15,2,0,50,100,100,100,1320,1220,1500,0,48,0,1,1,1,0,0,0,0,410
14630,5,320,19717,1,21083,2,19990,1,19987,2,19946,1,8150,2,0,0,0,0,0,0,18,2,16,2,0,50,100,100,100,1320,1220,1500,0,53,0,1,1,1,0,0,0,0,410
14637,5,320,19718,1,21083,3,19998,1,19987,2,19988,1,8150,3,0,0,0,0,0,0,18,2,16,2,0,50,100,100,100,1320,1220,1500,0,53,0,1,1,1,0,0,0,0,410
13296,4,320,19719,1,21083,2,19998,1,19987,2,19981,1,8150,2,0,0,0,0,0,0,17,2,16,2,0,50,100,100,100,1320,1220,1500,0,52,0,1,1,1,0,0,0,0,410
14657,5,320,19720,1,21083,2,19990,1,19997,2,19988,1,8150,2,0,0,0,0,0,0,18,2,16,2,0,50,100,100,100,1320,1220,1500,0,53,0,1,1,1,0,0,0,0,410
13306,4,320,19721,1,21083,2,19998,1,19987,2,19981,1,5510,1,8150,2,0,0,0,0,17,2,16,2,0,50,100,100,100,1320,1220,1500,0,52,0,1,1,1,0,0,0,0,410
14631,5,320,19722,1,21083,2,19990,1,19987,2,19946,1,8150,2,0,0,0,0,0,0,18,2,16,2,0,50,100,100,100,1320,1220,1500,0,53,0,1,1,1,0,0,0,0,410
14638,5,320,19723,1,21083,3,19998,1,19987,2,19988,1,8150,3,0,0,0,0,0,0,18,2,16,2,0,50,100,100,100,1320,1220,1500,0,53,0,1,1,1,0,0,0,0,410
13297,4,320,19724,1,21083,2,19998,1,19987,2,19981,1,8150,2,0,0,0,0,0,0,17,2,16,2,0,50,100,100,100,1320,1220,1500,0,52,0,1,1,1,0,0,0,0,410
14658,5,320,19725,1,21083,2,19990,1,19997,2,19988,1,8150,2,0,0,0,0,0,0,18,2,16,2,0,50,100,100,100,1320,1220,1500,0,53,0,1,1,1,0,0,0,0,410
13307,4,320,19726,1,21083,2,19998,1,19987,2,19981,1,5510,1,8150,2,0,0,0,0,17,2,16,2,0,50,100,100,100,1320,1220,1500,0,52,0,1,1,1,0,0,0,0,410
18982,6,320,21083,1,21082,1,21085,3,21086,3,0,0,0,0,0,0,0,0,0,0,19,2,18,2,0,50,60,90,100,1320,1220,1500,0,54,0,1,1,1,0,0,0,0,410
18983,6,320,21084,1,21082,1,21180,1,20015,1,20016,1,20017,1,0,0,0,0,0,0,19,2,18,2,0,50,60,90,100,1320,1220,1500,0,54,0,1,1,1,0,0,0,0,410
17005,7,320,21087,3,20117,1,19841,1,12895,1,12889,1,7594,1,21301,1,0,0,0,0,14,2,19,2,0,50,100,100,100,1320,1220,0,0,55,0,0,1,1,0,0,0,0,410
17006,7,320,21088,3,19877,1,21089,1,19907,1,19863,1,19911,1,20013,1,0,0,0,0,14,2,19,2,0,50,100,100,100,1320,1220,0,0,55,0,0,1,1,0,0,0,0,410
19001,6,320,21052,1,20791,8,6529,1,0,0,0,0,0,0,0,0,0,0,0,0,19,30,18,30,0,50,100,50,100,1320,1220,0,0,54,0,0,0,1,0,0,0,0,410
14628,5,300,21065,1,20793,1,19987,1,19984,1,21090,1,0,0,0,0,0,0,0,0,6,50,4,50,0,50,50,100,100,1100,1080,0,0,53,0,0,0,1,0,0,0,0,410
14478,5,160,21057,1,13754,1,12592,1,12596,1,12259,1,0,0,0,0,0,0,0,0,2,50,5,50,0,50,50,100,100,620,0,0,0,37,0,0,0,1,0,0,0,0,410
17761,0,300,20752,1,19929,3,12610,3,0,0,0,0,0,0,0,0,0,0,0,0,16,3,15,2,0,50,100,50,100,1100,1080,0,0,48,0,0,0,1,0,0,0,0,410
16131,3,300,20753,1,19948,3,7010,5,12610,5,0,0,0,0,0,0,0,0,0,0,16,3,14,2,0,50,100,50,100,1100,1080,0,0,51,0,0,0,1,0,0,0,0,410
18981,6,320,20754,1,21090,1,19948,1,19949,1,19990,1,0,0,0,0,0,0,0,0,19,3,18,3,0,50,100,50,100,1320,1220,0,0,54,0,0,0,1,0,0,0,0,410
17762,0,300,20310,1,19929,3,7022,3,5512,3,0,0,0,0,0,0,0,0,0,0,16,3,15,2,0,50,100,50,100,1100,1080,0,0,48,0,0,0,1,0,0,0,0,410
18312,0,150,21091,1,21096,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,9,1,0,50,50,40,87,0,0,0,0,0,0,0,1,1,0,0,0,0,410
18313,0,150,20775,1,21091,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,9,2,0,50,100,80,87,0,0,0,0,0,0,0,1,1,0,0,0,0,410
18319,0,160,21092,1,21097,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,9,1,0,50,50,40,87,0,0,0,0,0,0,0,1,1,0,0,0,0,410
18320,0,160,20776,1,21092,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,9,2,0,50,100,80,87,0,0,0,0,0,0,0,1,1,0,0,0,0,410
18321,0,255,21093,1,21098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,9,1,0,50,50,40,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
18322,0,255,20777,1,21093,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,9,2,0,50,100,80,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
18323,0,265,21094,1,21099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,9,1,0,50,50,40,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
18324,0,265,20778,1,21094,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,9,2,0,50,100,80,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
18329,0,270,21095,1,21100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,9,1,0,50,50,40,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
18330,0,270,20779,1,21095,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,9,2,0,50,100,80,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
11179,1,150,21091,1,21096,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,11,1,0,50,50,40,87,0,0,0,0,0,0,0,1,1,0,0,0,0,410
11180,1,150,20775,1,21091,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,2,0,50,100,80,87,0,0,0,0,0,0,0,1,1,0,0,0,0,410
11186,1,160,21092,1,21097,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,11,1,0,50,50,40,87,0,0,0,0,0,0,0,1,1,0,0,0,0,410
11187,1,160,20776,1,21092,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,2,0,50,100,80,87,0,0,0,0,0,0,0,1,1,0,0,0,0,410
11188,1,255,21093,1,21098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,11,1,0,50,50,40,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
11189,1,255,20777,1,21093,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,2,0,50,100,80,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
11190,1,265,21094,1,21099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,11,1,0,50,50,40,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
11191,1,265,20778,1,21094,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,2,0,50,100,80,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
11196,1,270,21095,1,21100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,11,1,0,50,50,40,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
11197,1,270,20779,1,21095,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,2,0,50,100,80,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
12231,2,150,21091,1,21096,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,11,1,0,50,50,40,87,0,0,0,0,0,0,0,1,1,0,0,0,0,410
12232,2,150,20775,1,21091,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,2,0,50,100,80,87,0,0,0,0,0,0,0,1,1,0,0,0,0,410
12238,2,160,21092,1,21097,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,11,1,0,50,50,40,87,0,0,0,0,0,0,0,1,1,0,0,0,0,410
12239,2,160,20776,1,21092,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,2,0,50,100,80,87,0,0,0,0,0,0,0,1,1,0,0,0,0,410
12240,2,255,21093,1,21098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,11,1,0,50,50,40,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
12241,2,255,20777,1,21093,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,2,0,50,100,80,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
12242,2,265,21094,1,21099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,11,1,0,50,50,40,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
12243,2,265,20778,1,21094,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,2,0,50,100,80,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
12248,2,270,21095,1,21100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,11,1,0,50,50,40,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
12249,2,270,20779,1,21095,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,2,0,50,100,80,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
16636,3,150,21091,1,21096,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,1,0,50,50,40,87,0,0,0,0,0,0,0,1,1,0,0,0,0,410
16637,3,150,20775,1,21091,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,2,0,50,100,80,87,0,0,0,0,0,0,0,1,1,0,0,0,0,410
16643,3,160,21092,1,21097,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,1,0,50,50,40,87,0,0,0,0,0,0,0,1,1,0,0,0,0,410
16644,3,160,20776,1,21092,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,2,0,50,100,80,87,0,0,0,0,0,0,0,1,1,0,0,0,0,410
16645,3,255,21093,1,21098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,1,0,50,50,40,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
16646,3,255,20777,1,21093,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,2,0,50,100,80,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
16647,3,265,21094,1,21099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,1,0,50,50,40,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
16648,3,265,20778,1,21094,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,2,0,50,100,80,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
16653,3,270,21095,1,21100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,1,0,50,50,40,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
16654,3,270,20779,1,21095,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,2,0,50,100,80,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
15074,5,150,21091,1,21096,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,10,1,0,50,50,40,87,0,0,0,0,0,0,0,1,1,0,0,0,0,410
15075,5,150,20775,1,21091,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,10,2,0,50,100,80,87,0,0,0,0,0,0,0,1,1,0,0,0,0,410
15081,5,160,21092,1,21097,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,10,1,0,50,50,40,87,0,0,0,0,0,0,0,1,1,0,0,0,0,410
15082,5,160,20776,1,21092,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,10,2,0,50,100,80,87,0,0,0,0,0,0,0,1,1,0,0,0,0,410
15083,5,255,21093,1,21098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,10,1,0,50,50,40,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
15084,5,255,20777,1,21093,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,10,2,0,50,100,80,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
15085,5,265,21094,1,21099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,10,1,0,50,50,40,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
15086,5,265,20778,1,21094,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,10,2,0,50,100,80,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
15091,5,270,21095,1,21100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,10,1,0,50,50,40,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
15092,5,270,20779,1,21095,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,10,2,0,50,100,80,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
13645,4,150,21091,1,21096,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,10,1,0,50,50,40,87,0,0,0,0,0,0,0,1,1,0,0,0,0,410
13646,4,150,20775,1,21091,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,10,2,0,50,100,80,87,0,0,0,0,0,0,0,1,1,0,0,0,0,410
13652,4,160,21092,1,21097,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,10,1,0,50,50,40,87,0,0,0,0,0,0,0,1,1,0,0,0,0,410
13653,4,160,20776,1,21092,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,10,2,0,50,100,80,87,0,0,0,0,0,0,0,1,1,0,0,0,0,410
13654,4,255,21093,1,21098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,10,1,0,50,50,40,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
13655,4,255,20777,1,21093,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,10,2,0,50,100,80,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
13656,4,265,21094,1,21099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,10,1,0,50,50,40,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
13657,4,265,20778,1,21094,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,10,2,0,50,100,80,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
13662,4,270,21095,1,21100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,10,1,0,50,50,40,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
13663,4,270,20779,1,21095,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,10,2,0,50,100,80,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
19375,6,150,21091,1,21096,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,12,1,0,50,50,40,87,0,0,0,0,0,0,0,1,1,0,0,0,0,410
19376,6,150,20775,1,21091,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,12,2,0,50,100,80,87,0,0,0,0,0,0,0,1,1,0,0,0,0,410
19382,6,160,21092,1,21097,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,12,1,0,50,50,40,87,0,0,0,0,0,0,0,1,1,0,0,0,0,410
19383,6,160,20776,1,21092,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,12,2,0,50,100,80,87,0,0,0,0,0,0,0,1,1,0,0,0,0,410
19384,6,255,21093,1,21098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,12,1,0,50,50,40,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
19385,6,255,20777,1,21093,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,12,2,0,50,100,80,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
19386,6,265,21094,1,21099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,12,1,0,50,50,40,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
19387,6,265,20778,1,21094,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,12,2,0,50,100,80,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
19392,6,270,21095,1,21100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,12,1,0,50,50,40,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
19393,6,270,20779,1,21095,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,12,2,0,50,100,80,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
17295,7,150,21091,1,21096,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,1,0,50,50,40,87,0,0,0,0,0,0,0,1,1,0,0,0,0,410
17296,7,150,20775,1,21091,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,13,2,0,50,100,80,87,0,0,0,0,0,0,0,1,1,0,0,0,0,410
17302,7,160,21092,1,21097,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,1,0,50,50,40,87,0,0,0,0,0,0,0,1,1,0,0,0,0,410
17303,7,160,20776,1,21092,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,13,2,0,50,100,80,87,0,0,0,0,0,0,0,1,1,0,0,0,0,410
17304,7,255,21093,1,21098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,1,0,50,50,40,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
17305,7,255,20777,1,21093,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,13,2,0,50,100,80,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
17306,7,265,21094,1,21099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,1,0,50,50,40,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
17307,7,265,20778,1,21094,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,13,2,0,50,100,80,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
17312,7,270,21095,1,21100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,1,0,50,50,40,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
17313,7,270,20779,1,21095,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,13,2,0,50,100,80,75,0,0,0,0,0,0,0,1,1,0,0,0,0,410
14627,5,300,20539,1,19987,2,19983,2,12592,2,14188,2,9376,1,0,0,0,0,0,0,12,6,10,6,0,50,100,50,100,1100,1080,0,0,53,0,0,0,1,0,0,0,0,410
18979,6,300,21289,1,14183,1,19903,1,21298,1,0,0,0,0,0,0,0,0,0,0,19,2,18,1,0,50,100,50,100,1100,1080,0,0,54,0,0,0,1,0,0,0,0,410
18980,6,300,21290,1,14183,1,19903,1,21298,1,0,0,0,0,0,0,0,0,0,0,19,2,18,1,0,50,100,50,100,1100,1080,0,0,54,0,0,0,1,0,0,0,0,410
11888,2,320,21042,1,21090,1,19949,2,19947,2,19946,1,19997,1,0,0,0,0,0,0,15,2,17,2,0,50,100,50,100,1320,1220,0,0,50,0,0,0,1,0,0,0,0,410
14639,5,320,21202,1,21206,3,19974,1,19946,1,14188,1,0,0,0,0,0,0,0,0,18,2,16,2,0,50,100,100,100,1320,1220,1500,0,53,0,1,1,1,0,0,0,0,410
14640,5,320,21203,1,21206,3,19974,1,19946,1,14188,1,0,0,0,0,0,0,0,0,18,2,16,2,0,50,100,100,100,1320,1220,1500,0,53,0,1,1,1,0,0,0,0,410
14641,5,320,21204,1,21205,3,19994,2,19938,1,0,0,0,0,0,0,0,0,0,0,18,2,16,2,0,50,100,100,100,1320,1220,1500,0,53,0,1,1,1,0,0,0,0,410
10817,1,350,21695,1,22427,2,19967,1,20016,2,22424,2,0,0,0,0,0,0,0,0,14,2,17,2,0,50,100,100,100,1500,1350,1650,0,57,0,1,1,1,0,0,0,0,420
10820,1,350,21696,1,22427,3,22428,1,19962,2,20016,3,22422,3,0,0,0,0,0,0,14,2,17,2,0,50,100,100,100,1500,1350,1650,0,57,0,1,1,1,0,0,0,0,420
10818,1,350,21697,1,22427,3,22428,1,19967,2,20016,3,22424,3,0,0,0,0,0,0,14,2,17,2,0,50,100,100,100,1500,1350,1650,0,57,0,1,1,1,0,0,0,0,420
17801,0,350,21698,1,22429,3,22427,1,19965,2,20016,3,22422,3,0,0,0,0,0,0,16,2,15,2,0,50,100,100,100,1500,1350,1650,0,56,0,1,1,1,0,0,0,0,420
17802,0,350,21699,1,22429,3,22428,1,19996,2,20016,3,22423,3,0,0,0,0,0,0,16,2,15,2,0,50,100,100,100,1500,1350,1650,0,56,0,1,1,1,0,0,0,0,420
10822,1,350,21700,1,22427,2,22430,1,22493,1,19943,2,20016,3,22423,3,0,0,0,0,14,2,17,2,0,50,100,100,100,1500,1350,1650,0,57,0,1,1,1,0,0,0,0,420
10819,1,350,21701,1,22427,3,22428,1,19967,2,20016,3,22424,3,0,0,0,0,0,0,14,2,17,2,0,50,100,100,100,1500,1350,1650,0,57,0,1,1,1,0,0,0,0,420
10823,1,350,21702,1,22427,3,22428,1,19947,2,12611,1,20016,3,22423,3,0,0,0,0,14,2,17,2,0,50,100,100,100,1500,1350,1650,0,57,0,1,1,1,0,0,0,0,420
